step,Test/return,dir_name
6187,,
6205,,
6221,,
6238,,
6254,,
6271,,
6292,,
6309,,
6326,,
6343,,
6360,,
6377,,
6399,,
6416,,
6433,,
6451,,
6468,,
6484,,
6500,,
6516,,
6533,,
6550,,
6566,,
6584,,
6600,,
6618,,
6634,,
6651,,
6668,,
6685,,
6701,,
6717,,
6733,,
6750,,
6766,,
6783,,
6807,,
6825,,
6842,,
6858,,
6874,,
6891,,
6908,,
6935,,
6952,,
6970,,
6987,,
7000,,
7004,,
7021,,
7038,,
7054,,
7071,,
7089,,
7105,,
7122,,
7139,,
7156,,
7172,,
7189,,
7206,,
7222,,
7238,,
7254,,
7270,,
7286,,
7302,,
7319,,
7336,,
7352,,
7369,,
7385,,
7402,,
7418,,
7434,,
7451,,
7468,,
7485,,
7501,,
7517,,
7533,,
7550,,
7566,,
7582,,
7598,,
7614,,
7631,,
7647,,
7664,,
7681,,
7698,,
7714,,
7730,,
7746,,
7762,,
7779,,
7795,,
7812,,
7828,,
7844,,
7860,,
7877,,
7894,,
7911,,
7927,,
7943,,
7959,,
7975,,
7991,,
8000,,
8007,,
8024,,
8040,,
8056,,
8073,,
8089,,
8105,,
8121,,
8137,,
8153,,
8170,,
8187,,
8203,,
8219,,
8235,,
8251,,
8268,,
8284,,
8302,,
8318,,
8334,,
8350,,
8366,,
8382,,
8398,,
8414,,
8430,,
8446,,
8462,,
8478,,
8495,,
8511,,
8527,,
8544,,
8560,,
8576,,
8592,,
8608,,
8625,,
8642,,
8659,,
8675,,
8692,,
8708,,
8724,,
8740,,
8756,,
8772,,
8788,,
8805,,
8821,,
8837,,
8853,,
8869,,
8885,,
8901,,
8917,,
8933,,
8952,,
8968,,
8984,,
9000,,
9017,,
9034,,
9051,,
9067,,
9084,,
9101,,
9117,,
9133,,
9149,,
9165,,
9181,,
9197,,
9213,,
9229,,
9245,,
9261,,
9277,,
9293,,
9309,,
9325,,
9341,,
9357,,
9373,,
9389,,
9405,,
9421,,
9438,,
9454,,
9470,,
9486,,
9503,,
9519,,
9535,,
9551,,
9567,,
9585,,
9601,,
9617,,
9633,,
9651,,
9667,,
9683,,
9699,,
9715,,
9731,,
9747,,
9763,,
9779,,
9796,,
9813,,
9829,,
9845,,
9861,,
9878,,
9894,,
9910,,
9926,,
9942,,
9957,,
9973,,
9989,,
10000,79.4986343383789,
10006,,
10022,,
10039,,
10055,,
10071,,
10087,,
10103,,
10118,,
10134,,
10150,,
10166,,
10182,,
10198,,
10214,,
10230,,
10246,,
10262,,
10277,,
10293,,
10311,,
10328,,
10344,,
10362,,
10378,,
10394,,
10410,,
10427,,
10442,,
10458,,
10473,,
10489,,
10505,,
10522,,
10537,,
10554,,
10570,,
10586,,
10603,,
10618,,
10634,,
10650,,
10667,,
10683,,
10699,,
10715,,
10731,,
10747,,
10763,,
10779,,
10797,,
10813,,
10830,,
10846,,
10862,,
10878,,
10894,,
10910,,
10926,,
10943,,
10959,,
10975,,
10991,,
11000,,
11007,,
11023,,
11039,,
11056,,
11072,,
11088,,
11104,,
11124,,
11140,,
11157,,
11173,,
11189,,
11206,,
11223,,
11240,,
11256,,
11274,,
11290,,
11306,,
11322,,
11339,,
11355,,
11371,,
11387,,
11404,,
11420,,
11437,,
11454,,
11470,,
11486,,
11502,,
11518,,
11534,,
11550,,
11566,,
11582,,
11598,,
11615,,
11631,,
11647,,
11663,,
11679,,
11696,,
11712,,
11728,,
11744,,
11760,,
11776,,
11793,,
11809,,
11827,,
11843,,
11859,,
11875,,
11891,,
11907,,
11924,,
11940,,
11956,,
11972,,
11988,,
12000,,
12004,,
12020,,
12036,,
12052,,
12069,,
12085,,
12101,,
12117,,
12134,,
12150,,
12166,,
12182,,
12198,,
12214,,
12230,,
12246,,
12262,,
12278,,
12294,,
12310,,
12325,,
12341,,
12356,,
12372,,
12388,,
12404,,
12420,,
12436,,
12452,,
12467,,
12483,,
12499,,
12515,,
12531,,
12547,,
12563,,
12578,,
12594,,
12610,,
12626,,
12643,,
12659,,
12675,,
12691,,
12707,,
12723,,
12739,,
12754,,
12769,,
12785,,
12801,,
12817,,
12832,,
12848,,
12864,,
12879,,
12895,,
12911,,
12927,,
12942,,
12958,,
12973,,
12989,,
13000,,
13005,,
13021,,
13037,,
13053,,
13069,,
13085,,
13101,,
13117,,
13133,,
13149,,
13165,,
13181,,
13197,,
13213,,
13229,,
13245,,
13261,,
13277,,
13293,,
13309,,
13324,,
13340,,
13356,,
13372,,
13388,,
13403,,
13419,,
13435,,
13451,,
13467,,
13483,,
13498,,
13514,,
13531,,
13547,,
13563,,
13579,,
13595,,
13611,,
13627,,
13643,,
13659,,
13675,,
13691,,
13707,,
13723,,
13739,,
13755,,
13770,,
13786,,
13802,,
13818,,
13834,,
13850,,
13866,,
13882,,
13898,,
13914,,
13930,,
13946,,
13962,,
13978,,
13994,,
14000,,
14010,,
14026,,
14042,,
14058,,
14073,,
14089,,
14105,,
14121,,
14137,,
14152,,
14168,,
14184,,
14200,,
14215,,
14231,,
14247,,
14263,,
14279,,
14294,,
14310,,
14326,,
14342,,
14358,,
14374,,
14390,,
14406,,
14422,,
14438,,
14454,,
14470,,
14486,,
14501,,
14517,,
14533,,
14549,,
14565,,
14581,,
14597,,
14612,,
14628,,
14643,,
14659,,
14674,,
14690,,
14706,,
14721,,
14737,,
14753,,
14769,,
14784,,
14800,,
14815,,
14831,,
14847,,
14863,,
14879,,
14895,,
14911,,
14927,,
14942,,
14958,,
14974,,
14989,,
15000,,
15005,,
15020,,
15036,,
15052,,
15067,,
15082,,
15098,,
15114,,
15130,,
15146,,
15161,,
15176,,
15191,,
15207,,
15222,,
15238,,
15253,,
15268,,
15284,,
15300,,
15315,,
15330,,
15345,,
15360,,
15375,,
15390,,
15406,,
15422,,
15437,,
15452,,
15467,,
15482,,
15497,,
15512,,
15527,,
15542,,
15558,,
15574,,
15589,,
15605,,
15620,,
15635,,
15650,,
15666,,
15681,,
15696,,
15711,,
15726,,
15741,,
15756,,
15771,,
15786,,
15801,,
15817,,
15832,,
15847,,
15863,,
15878,,
15893,,
15908,,
15924,,
15939,,
15954,,
15969,,
15984,,
15999,,
16000,,
16015,,
16031,,
16046,,
16061,,
16077,,
16092,,
16107,,
16122,,
16137,,
16152,,
16167,,
16182,,
16197,,
16212,,
16227,,
16242,,
16257,,
16272,,
16287,,
16302,,
16318,,
16333,,
16348,,
16363,,
16378,,
16394,,
16409,,
16424,,
16439,,
16454,,
16469,,
16484,,
16499,,
16514,,
16529,,
16544,,
16559,,
16574,,
16589,,
16604,,
16619,,
16635,,
16650,,
16666,,
16681,,
16697,,
16712,,
16728,,
16743,,
16758,,
16774,,
16789,,
16804,,
16820,,
16835,,
16850,,
16865,,
16881,,
16896,,
16911,,
16927,,
16943,,
16959,,
16974,,
16989,,
17000,,
17005,,
17020,,
17035,,
17050,,
17065,,
17080,,
17095,,
17111,,
17126,,
17141,,
17157,,
17172,,
17188,,
17203,,
17219,,
17234,,
17249,,
17265,,
17281,,
17297,,
17312,,
17328,,
17344,,
17360,,
17376,,
17391,,
17407,,
17423,,
17439,,
17455,,
17470,,
17485,,
17500,,
17516,,
17532,,
17547,,
17563,,
17579,,
17595,,
17611,,
17627,,
17644,,
17660,,
17676,,
17692,,
17708,,
17724,,
17740,,
17756,,
17772,,
17788,,
17804,,
17819,,
17835,,
17851,,
17869,,
17885,,
17902,,
17919,,
17935,,
17954,,
17970,,
17986,,
18000,,
18005,,
18024,,
18040,,
18057,,
18073,,
18092,,
18110,,
18126,,
18142,,
18158,,
18180,,
18197,,
18215,,
18233,,
18255,,
18278,,
18304,,
18325,,
18344,,
18365,,
18386,,
18405,,
18427,,
18450,,
18473,,
18496,,
18519,,
18544,,
18565,,
18585,,
18606,,
18627,,
18649,,
18672,,
18694,,
18714,,
18736,,
18758,,
18780,,
18804,,
18825,,
18851,,
18874,,
18897,,
18918,,
18938,,
18959,,
18981,,
19000,,
19002,,
19025,,
19047,,
19068,,
19089,,
19109,,
19133,,
19153,,
19177,,
19201,,
19223,,
19246,,
19270,,
19294,,
19315,,
19343,,
19378,,
19400,,
19430,,
19453,,
19476,,
19499,,
19537,,
19562,,
19583,,
19612,,
19634,,
19661,,
19685,,
19710,,
19733,,
19766,,
19791,,
19820,,
19856,,
19881,,
19912,,
19935,,
19963,,
19993,,
20000,203.14976501464844,
20018,,
20055,,
20094,,
20135,,
20168,,
20203,,
20230,,
20255,,
20289,,
20321,,
20358,,
20398,,
20437,,
20476,,
20518,,
20553,,
20595,,
20638,,
20675,,
20713,,
20755,,
20793,,
20832,,
20870,,
20912,,
20954,,
20999,,
21000,,
21044,,
21088,,
21132,,
21175,,
21217,,
21262,,
21307,,
21352,,
21399,,
21449,,
21503,,
21546,,
21599,,
21642,,
21694,,
21761,,
21813,,
21866,,
21912,,
21960,,
22000,,
22011,,
22053,,
22101,,
22144,,
22198,,
22245,,
22341,,
22400,,
22453,,
22495,,
22541,,
22607,,
22667,,
22754,,
22808,,
22871,,
22931,,
22997,,
23000,,
23051,,
23121,,
23174,,
23237,,
23295,,
23356,,
23413,,
23462,,
23593,,
23653,,
23732,,
23836,,
23889,,
23956,,
24000,,
24026,,
24083,,
24152,,
24214,,
24267,,
24329,,
24387,,
24451,,
24504,,
24571,,
24635,,
24715,,
24773,,
24839,,
24910,,
24959,,
25000,,
25010,,
25059,,
25114,,
25169,,
25221,,
25273,,
25335,,
25388,,
25447,,
25499,,
25559,,
25601,,
25650,,
25709,,
25767,,
25816,,
25876,,
25924,,
25977,,
26000,,
26036,,
26091,,
26138,,
26181,,
26240,,
26297,,
26338,,
26395,,
26437,,
26483,,
26548,,
26602,,
26669,,
26725,,
26777,,
26831,,
26884,,
26937,,
26988,,
27000,,
27036,,
27098,,
27142,,
27192,,
27250,,
27314,,
27363,,
27429,,
27475,,
27533,,
27599,,
27650,,
27697,,
27750,,
27807,,
27854,,
27911,,
27970,,
28000,,
28019,,
28076,,
28144,,
28212,,
28277,,
28328,,
28381,,
28439,,
28488,,
28555,,
28616,,
28672,,
28730,,
28785,,
28848,,
28916,,
28969,,
29000,,
29066,,
29137,,
29208,,
29302,,
29355,,
29403,,
29438,,
29485,,
29528,,
29586,,
29642,,
29706,,
29758,,
29812,,
29861,,
29920,,
29973,,
30000,322.9812316894531,
30028,,
30090,,
30150,,
30218,,
30252,,
30316,,
30354,,
30394,,
30451,,
30510,,
30556,,
30595,,
30629,,
30681,,
30734,,
30777,,
30822,,
30860,,
30904,,
30956,,
31000,,
31013,,
31059,,
31120,,
31177,,
31239,,
31282,,
31356,,
31401,,
31454,,
31524,,
31590,,
31670,,
31721,,
31765,,
31841,,
31934,,
32000,,
32073,,
32153,,
32212,,
32280,,
32337,,
32409,,
32469,,
32541,,
32692,,
32761,,
32836,,
32910,,
32972,,
33000,,
33050,,
33164,,
33212,,
33266,,
33350,,
33404,,
33474,,
33576,,
33656,,
33729,,
33795,,
33878,,
33940,,
34000,,
34011,,
34098,,
34183,,
34242,,
34321,,
34439,,
34484,,
34550,,
34648,,
34696,,
34795,,
34857,,
34924,,
35000,,
35009,,
35100,,
35169,,
35244,,
35281,,
35377,,
35510,,
35579,,
35667,,
35770,,
35859,,
35938,,
36000,,
36023,,
36117,,
36190,,
36294,,
36361,,
36435,,
36525,,
36606,,
36685,,
36744,,
36829,,
36913,,
37000,,
37007,,
37067,,
37142,,
37263,,
37327,,
37387,,
37458,,
37537,,
37633,,
37735,,
37788,,
37848,,
37914,,
37997,,
38000,,
38073,,
38138,,
38211,,
38275,,
38361,,
38435,,
38503,,
38582,,
38657,,
38752,,
38841,,
38900,,
38967,,
39000,,
39043,,
39119,,
39194,,
39256,,
39337,,
39423,,
39508,,
39589,,
39655,,
39741,,
39818,,
39876,,
39974,,
40000,346.79266357421875,
40085,,
40244,,
40328,,
40406,,
40469,,
40547,,
40663,,
40735,,
40818,,
40898,,
40965,,
41000,,
41031,,
41094,,
41161,,
41219,,
41289,,
41362,,
41463,,
41550,,
41618,,
41699,,
41792,,
41878,,
41968,,
42000,,
42090,,
42170,,
42273,,
42376,,
42456,,
42518,,
42599,,
42665,,
42731,,
42854,,
42929,,
43000,,
43002,,
43064,,
43139,,
43220,,
43296,,
43414,,
43489,,
43560,,
43637,,
43717,,
43803,,
43889,,
43968,,
44000,,
44047,,
44135,,
44211,,
44273,,
44338,,
44424,,
44490,,
44561,,
44637,,
44707,,
44774,,
44849,,
44912,,
44981,,
45000,,
45055,,
45102,,
45169,,
45227,,
45335,,
45425,,
45557,,
45632,,
45692,,
45767,,
45837,,
45897,,
45978,,
46000,,
46054,,
46165,,
46249,,
46336,,
46445,,
46522,,
46610,,
46675,,
46774,,
46831,,
46911,,
46999,,
47000,,
47071,,
47136,,
47192,,
47248,,
47314,,
47367,,
47434,,
47488,,
47559,,
47651,,
47713,,
47808,,
47867,,
47930,,
48000,,
48007,,
48071,,
48130,,
48190,,
48253,,
48311,,
48379,,
48432,,
48508,,
48583,,
48645,,
48711,,
48763,,
48838,,
48926,,
48979,,
49000,,
49032,,
49081,,
49138,,
49204,,
49273,,
49338,,
49405,,
49462,,
49535,,
49615,,
49676,,
49778,,
49833,,
49892,,
49950,,
50000,342.9330139160156,
50006,,
50070,,
50139,,
50203,,
50256,,
50310,,
50364,,
50418,,
50485,,
50539,,
50605,,
50673,,
50731,,
50796,,
50861,,
50922,,
50983,,
51000,,
51044,,
51098,,
51157,,
51227,,
51288,,
51355,,
51429,,
51506,,
51565,,
51622,,
51680,,
51750,,
51805,,
51859,,
51912,,
51961,,
52000,,
52019,,
52087,,
52149,,
52213,,
52283,,
52348,,
52403,,
52461,,
52531,,
52594,,
52650,,
52712,,
52777,,
52840,,
52892,,
52947,,
53000,,
53002,,
53074,,
53133,,
53183,,
53239,,
53310,,
53366,,
53435,,
53492,,
53550,,
53602,,
53660,,
53715,,
53775,,
53828,,
53888,,
53952,,
54000,,
54008,,
54068,,
54117,,
54181,,
54229,,
54276,,
54331,,
54380,,
54434,,
54494,,
54549,,
54607,,
54665,,
54741,,
54794,,
54847,,
54900,,
54949,,
55000,,
55002,,
55060,,
55115,,
55171,,
55225,,
55278,,
55340,,
55389,,
55446,,
55501,,
55565,,
55615,,
55675,,
55723,,
55772,,
55827,,
55886,,
55944,,
55999,,
56000,,
56056,,
56114,,
56165,,
56218,,
56274,,
56327,,
56378,,
56434,,
56481,,
56536,,
56605,,
56662,,
56721,,
56788,,
56843,,
56898,,
56965,,
57000,,
57017,,
57090,,
57151,,
57220,,
57278,,
57333,,
57416,,
57502,,
57553,,
57630,,
57707,,
57771,,
57835,,
57888,,
57945,,
57999,,
58000,,
58062,,
58113,,
58160,,
58215,,
58282,,
58334,,
58394,,
58446,,
58510,,
58564,,
58617,,
58674,,
58746,,
58804,,
58858,,
58910,,
58957,,
59000,,
59012,,
59065,,
59117,,
59173,,
59224,,
59277,,
59327,,
59382,,
59434,,
59492,,
59548,,
59600,,
59654,,
59705,,
59761,,
59815,,
59871,,
59923,,
59981,,
60000,290.4943542480469,
60030,,
60084,,
60139,,
60187,,
60236,,
60286,,
60336,,
60389,,
60439,,
60497,,
60548,,
60608,,
60663,,
60718,,
60772,,
60828,,
60883,,
60960,,
61000,,
61011,,
61061,,
61114,,
61166,,
61222,,
61277,,
61335,,
61389,,
61444,,
61495,,
61549,,
61604,,
61656,,
61709,,
61765,,
61818,,
61871,,
61927,,
61984,,
62000,,
62043,,
62093,,
62149,,
62203,,
62258,,
62317,,
62367,,
62417,,
62468,,
62526,,
62581,,
62633,,
62701,,
62752,,
62807,,
62864,,
62920,,
62970,,
63000,,
63019,,
63072,,
63126,,
63184,,
63247,,
63298,,
63363,,
63420,,
63473,,
63536,,
63596,,
63649,,
63700,,
63758,,
63812,,
63866,,
63922,,
63991,,
64000,,
64047,,
64107,,
64160,,
64219,,
64279,,
64333,,
64396,,
64445,,
64496,,
64545,,
64600,,
64646,,
64694,,
64751,,
64806,,
64862,,
64925,,
64976,,
65000,,
65026,,
65092,,
65146,,
65212,,
65264,,
65319,,
65377,,
65430,,
65491,,
65547,,
65594,,
65649,,
65705,,
65758,,
65812,,
65861,,
65917,,
65978,,
66000,,
66032,,
66080,,
66140,,
66193,,
66245,,
66301,,
66354,,
66413,,
66470,,
66527,,
66588,,
66644,,
66703,,
66759,,
66810,,
66870,,
66926,,
66978,,
67000,,
67030,,
67089,,
67137,,
67190,,
67252,,
67304,,
67359,,
67405,,
67456,,
67511,,
67576,,
67629,,
67681,,
67732,,
67792,,
67843,,
67906,,
67966,,
68000,,
68018,,
68064,,
68117,,
68168,,
68217,,
68274,,
68327,,
68378,,
68429,,
68492,,
68548,,
68600,,
68652,,
68698,,
68753,,
68815,,
68864,,
68917,,
68968,,
69000,,
69025,,
69078,,
69142,,
69204,,
69250,,
69306,,
69364,,
69416,,
69469,,
69520,,
69573,,
69630,,
69689,,
69744,,
69798,,
69857,,
69914,,
69968,,
70000,277.3503112792969,
70019,,
70071,,
70124,,
70180,,
70235,,
70290,,
70350,,
70401,,
70448,,
70507,,
70561,,
70614,,
70665,,
70712,,
70768,,
70819,,
70873,,
70927,,
70983,,
71000,,
71033,,
71085,,
71138,,
71191,,
71245,,
71311,,
71372,,
71429,,
71482,,
71532,,
71592,,
71648,,
71699,,
71745,,
71800,,
71852,,
71913,,
71969,,
72000,,
72032,,
72094,,
72147,,
72205,,
72264,,
72317,,
72369,,
72434,,
72498,,
72555,,
72602,,
72666,,
72723,,
72774,,
72827,,
72883,,
72944,,
72994,,
73000,,
73056,,
73106,,
73155,,
73213,,
73266,,
73323,,
73375,,
73430,,
73486,,
73544,,
73598,,
73669,,
73737,,
73791,,
73855,,
73918,,
73971,,
74000,,
74032,,
74089,,
74144,,
74206,,
74266,,
74320,,
74373,,
74434,,
74492,,
74542,,
74595,,
74655,,
74707,,
74768,,
74827,,
74893,,
74953,,
75000,,
75008,,
75067,,
75118,,
75180,,
75230,,
75290,,
75363,,
75424,,
75473,,
75526,,
75581,,
75636,,
75712,,
75762,,
75815,,
75866,,
75916,,
75969,,
76000,,
76021,,
76078,,
76142,,
76192,,
76242,,
76298,,
76346,,
76405,,
76461,,
76519,,
76575,,
76630,,
76689,,
76739,,
76792,,
76841,,
76899,,
76950,,
77000,,
77004,,
77059,,
77119,,
77180,,
77254,,
77305,,
77368,,
77424,,
77482,,
77538,,
77600,,
77664,,
77725,,
77788,,
77850,,
77914,,
77971,,
78000,,
78034,,
78087,,
78151,,
78207,,
78270,,
78331,,
78395,,
78454,,
78512,,
78562,,
78619,,
78674,,
78735,,
78789,,
78856,,
78913,,
78978,,
79000,,
79041,,
79107,,
79167,,
79221,,
79277,,
79342,,
79402,,
79455,,
79531,,
79585,,
79639,,
79698,,
79762,,
79815,,
79878,,
79935,,
79989,,
80000,370.04144287109375,
80042,,
80113,,
80189,,
80246,,
80314,,
80378,,
80450,,
80516,,
80582,,
80659,,
80741,,
80792,,
80866,,
80935,,
80999,,
81000,,
81065,,
81140,,
81197,,
81256,,
81323,,
81375,,
81439,,
81493,,
81557,,
81610,,
81678,,
81755,,
81814,,
81888,,
81953,,
82000,,
82050,,
82118,,
82178,,
82248,,
82298,,
82358,,
82419,,
82506,,
82564,,
82623,,
82680,,
82748,,
82828,,
82902,,
82956,,
83000,,
83031,,
83171,,
83236,,
83297,,
83367,,
83445,,
83507,,
83587,,
83653,,
83713,,
83771,,
83854,,
83915,,
84000,,
84001,,
84062,,
84140,,
84227,,
84299,,
84393,,
84474,,
84566,,
84642,,
84782,,
84859,,
84957,,
85000,,
85042,,
85106,,
85199,,
85288,,
85345,,
85409,,
85473,,
85540,,
85612,,
85719,,
85802,,
85897,,
85964,,
86000,,
86050,,
86134,,
86203,,
86272,,
86343,,
86470,,
86523,,
86573,,
86651,,
86723,,
86792,,
86863,,
86948,,
87000,,
87012,,
87131,,
87234,,
87341,,
87400,,
87460,,
87554,,
87613,,
87693,,
87760,,
87878,,
87970,,
88000,,
88050,,
88117,,
88214,,
88287,,
88357,,
88423,,
88488,,
88563,,
88626,,
88715,,
88786,,
88849,,
88921,,
88993,,
89000,,
89074,,
89137,,
89211,,
89278,,
89357,,
89477,,
89546,,
89613,,
89715,,
89802,,
89872,,
89947,,
90000,438.36517333984375,
90018,,
90082,,
90158,,
90257,,
90337,,
90455,,
90520,,
90589,,
90645,,
90738,,
90802,,
90890,,
90950,,
91000,,
91026,,
91104,,
91189,,
91266,,
91385,,
91478,,
91544,,
91653,,
91738,,
91844,,
91907,,
92000,,
92001,,
92098,,
92167,,
92242,,
92317,,
92388,,
92478,,
92562,,
92668,,
92736,,
92802,,
92868,,
92933,,
93000,,
93021,,
93105,,
93190,,
93271,,
93399,,
93477,,
93549,,
93674,,
93806,,
93877,,
93963,,
94000,,
94030,,
94139,,
94224,,
94300,,
94381,,
94484,,
94535,,
94653,,
94751,,
94833,,
94913,,
94975,,
95000,,
95043,,
95153,,
95241,,
95338,,
95399,,
95449,,
95610,,
95695,,
95759,,
95815,,
95876,,
95947,,
96000,,
96024,,
96115,,
96218,,
96303,,
96401,,
96463,,
96528,,
96598,,
96659,,
96734,,
96812,,
96877,,
96941,,
97000,,
97010,,
97137,,
97210,,
97292,,
97361,,
97431,,
97545,,
97632,,
97729,,
97800,,
97937,,
98000,,
98015,,
98090,,
98167,,
98234,,
98306,,
98371,,
98428,,
98478,,
98532,,
98584,,
98669,,
98756,,
98812,,
98878,,
98961,,
99000,,
99041,,
99158,,
99230,,
99308,,
99395,,
99478,,
99552,,
99619,,
99690,,
99767,,
99846,,
99932,,
100000,380.74951171875,
100010,,
100082,,
100151,,
100225,,
100290,,
100371,,
100459,,
100531,,
100592,,
100645,,
100711,,
100777,,
100835,,
100913,,
100966,,
101000,,
101064,,
101151,,
101226,,
101338,,
101467,,
101617,,
101694,,
101758,,
101832,,
101955,,
102000,,
102045,,
102099,,
102171,,
102243,,
102312,,
102414,,
102488,,
102585,,
102650,,
102731,,
102807,,
102903,,
103000,,
103037,,
103137,,
103214,,
103281,,
103393,,
103472,,
103568,,
103646,,
103717,,
103776,,
103875,,
103946,,
104000,,
104027,,
104110,,
104178,,
104265,,
104344,,
104430,,
104528,,
104614,,
104705,,
104784,,
104893,,
104984,,
105000,,
105063,,
105132,,
105195,,
105250,,
105346,,
105423,,
105496,,
105580,,
105667,,
105785,,
105855,,
105963,,
106000,,
106041,,
106122,,
106198,,
106266,,
106346,,
106403,,
106456,,
106550,,
106620,,
106694,,
106760,,
106869,,
106986,,
107000,,
107076,,
107150,,
107232,,
107316,,
107421,,
107488,,
107567,,
107716,,
107787,,
107913,,
107981,,
108000,,
108046,,
108129,,
108200,,
108305,,
108385,,
108459,,
108522,,
108602,,
108738,,
108824,,
108901,,
108981,,
109000,,
109051,,
109146,,
109223,,
109310,,
109389,,
109467,,
109589,,
109698,,
109770,,
109863,,
109930,,
110000,424.0970458984375,
110012,,
110090,,
110170,,
110243,,
110335,,
110401,,
110488,,
110563,,
110628,,
110712,,
110780,,
110856,,
110935,,
111000,,
111028,,
111123,,
111191,,
111301,,
111380,,
111455,,
111529,,
111613,,
111678,,
111752,,
111828,,
111931,,
112000,,
112047,,
112140,,
112234,,
112337,,
112440,,
112508,,
112582,,
112661,,
112735,,
112802,,
112866,,
112948,,
113000,,
113022,,
113090,,
113154,,
113226,,
113305,,
113379,,
113442,,
113556,,
113641,,
113761,,
113837,,
113911,,
113981,,
114000,,
114061,,
114147,,
114222,,
114293,,
114358,,
114453,,
114579,,
114641,,
114748,,
114818,,
114879,,
114975,,
115000,,
115041,,
115120,,
115207,,
115289,,
115380,,
115439,,
115536,,
115613,,
115699,,
115776,,
115880,,
115954,,
116000,,
116023,,
116090,,
116165,,
116240,,
116309,,
116388,,
116466,,
116557,,
116619,,
116700,,
116772,,
116857,,
117000,,
117007,,
117087,,
117246,,
117319,,
117386,,
117463,,
117527,,
117641,,
117729,,
117825,,
117971,,
118000,,
118069,,
118135,,
118203,,
118270,,
118347,,
118421,,
118489,,
118566,,
118634,,
118728,,
118801,,
118861,,
118940,,
119000,,
119005,,
119081,,
119146,,
119222,,
119296,,
119382,,
119460,,
119560,,
119632,,
119709,,
119800,,
119881,,
119947,,
120000,496.416259765625,
120026,,
120092,,
120159,,
120239,,
120310,,
120399,,
120480,,
120582,,
120660,,
120731,,
120806,,
120879,,
120949,,
121000,,
121018,,
121129,,
121241,,
121313,,
121432,,
121527,,
121642,,
121772,,
121840,,
121915,,
121977,,
122000,,
122065,,
122148,,
122220,,
122315,,
122386,,
122464,,
122566,,
122639,,
122732,,
122798,,
122870,,
122941,,
123000,,
123046,,
123142,,
123230,,
123315,,
123436,,
123549,,
123625,,
123699,,
123800,,
123935,,
124000,,
124018,,
124114,,
124169,,
124240,,
124335,,
124421,,
124503,,
124582,,
124657,,
124739,,
124827,,
124903,,
124980,,
125000,,
125094,,
125175,,
125280,,
125368,,
125433,,
125513,,
125604,,
125708,,
125784,,
125854,,
125932,,
126000,,
126017,,
126079,,
126174,,
126256,,
126337,,
126458,,
126525,,
126601,,
126674,,
126755,,
126832,,
126923,,
127000,,
127008,,
127100,,
127194,,
127277,,
127347,,
127410,,
127488,,
127561,,
127702,,
127768,,
127849,,
